SampleName	UpInTRM.Mackay.28628092.SupplTable10	TRMstem.Anadon.35427494.SupplTable4	TRMeffector.Anadon.35427494.SupplTable4	Precursor.Tex.inLCMV.Cheng.34270940.Immunity.SuppleTableOf.Miller.NatImmunol	Terminal.Tex.inLCMV.Cheng.34270940.Immunity.SuppleTableOf.Miller.NatImmunol	Precursor.Tex.inLCMV.Cheng.34270940.Immunity.SupplTableOf.Yao.NatImmunol	Terminal.Tex.inLCMV.Cheng.34270940.Immunity.SupplTableOf.Yao.NatImmunol	Precursor.Tex.inTumor.Cheng.34270940.Immunity.SuppleTableOf.Miller.NatImmunol	Terminal.Tex.inTumor.Cheng.34270940.Immunity.SuppleTableOf.Miller.NatImmunol	CD8.CART.UP.inTumor.Cheng.34270940.Immunity.SuppleTableOf.Chen.Nature	CD8.CART.DOWN.inTumor.Cheng.34270940.Immunity.SuppleTableOf.Chen.Nature	HBV.specific.CD69posCells.Cluster6and8.Cheng.34270940.Immunity	Lung.CD4.CD69pos.Tmem.TableS6.Kumar.28930685.CellReport	Lung.CD8.CD69pos.Tmem.TableS6.Kumar.28930685.CellReport	Spleen.CD4.CD69pos.Tmem.TableS6.Kumar.28930685.CellReport	Spleen.CD8.CD69pos.Tmem.TableS6.Kumar.28930685.CellReport	CROWL.Residency.TableS8.Crowl.35761084.NatImmunol	UP.IN.TCM.VS.TEM.TableS8.Crowl.35761084.NatImmunol	UP.IN.TEM.VS.TCM.TableS8.Crowl.35761084.NatImmunol	TGFΒ.SIGNATURE.TableS8.Crowl.35761084.NatImmunol	MILNER.RESIDENCY.TableS8.Crowl.35761084.NatImmunol	IFN.21978456	CD103pos.mean.25446897	NKCD56brightcells	STAT1.score	G.SIGLEC9	Immune.cell.Cluster.21214954	G.CD3E	IFIT3	MHC1.21978456	Immune.NSCLC.score	ICR.SCORE	CD8Tcells	Interferon.19272155	Tcell.receptors.score	Cytotoxiccells	IGG.Cluster.21214954	TAMsurr.score	TGFB.PCA.17349583	Module4.TcellBcell.score	LIexpression.score	IL8.21978456	IL13.score.21050467	NKCD56dimcells	CD8A	Tfhcells	DAP12.data	Mastcells	TcClassII.score	Buck14.score	PDL1.data	Interferon.Cluster.21214954	MHC2.21978456	PD1.PDL1.score	ICS5.score	Tcells	G.HLA.DPA1	IL2.score.21050467	T.cell.PCA.16704732	Module11.Prolif.score	ICR.ACT.SCORE	MCD3.CD8.21214954	PD1.data	Lymphvessels	LYM	NKcells	G.GIMAP4	Neutrophils	Bcells	HER2.Immune.PCA.18006808	Module5.TcellBcell.score	IL4.score.21050467	CSF1.response	CHANG.CORE.SERUM.RESPONSE.UP	Chemokine12.score	LCK.19272155	TGFB.score.21050467	G.SLAMF6	DC	IFNG.score.21050467	CD8.CD68.ratio	Angiogenesis	G.LILRB4	MHC.II.19272155	CD103neg.mean.25446897	Minterferon.Cluster.21214954	Tgdcells	Bcell.mg.IGJ	MHC.I.19272155	aDC	Tcmcells	IL12.score.21050467	MDACC.FNA.1.20805453	iDC	Bcell.receptors.score	Th1cells	Troester.WoundSig.19887484	Thelpercells	Tregcells	Temcells	Eosinophils	G.CYTH4	Bcell.21978456	Macrophages	CTLA4.data	CD8.PCA.16704732	Th17cells	GRANS.PCA.16704732	TREM1.data	STAT1.19272155	TAMsurr.TcClassII.ratio	B.cell.PCA.16704732	APM2	Th2cells	CSR.Activated.15701700	APM1	pDC	Rotterdam.ERneg.PCA.15721472	NHI.5gene.score	Tcell.21978456	LYMPHS.PCA.16704732	IR7.score	CD68	Module3.IFN.score	ICR.INHIB.SCORE	IgG.19272155
Gide_Cell_2019.PD42.ar.959	0.1396119061755348	0.14372568499858715	0.2795515412630978	0.28797907108002674	0.05489221597978431	0.11890743938038122	0.07556896235965385	-0.06046263114973861	-0.0620573472317002	-0.016172147219241935	-0.04667807021509199	0.24138507185744124	0.02148919698602571	-0.22784437449851427	-0.20864010453654006	-0.20761574515992173	0.12563033074447977	0.04994470214961837	0.05564056632467644	0.13070995361983123	0.16540178368848532	0.07452606557897597	-0.12221687247829358	0.08611548751221716	0.023053696725182028	-0.18759683810188404	0.08314335032949151	0.11606484726582551	0.0662683580823891	0.38277287584674496	0.05612131317994633	-0.13214156575807226	0.07853244360331692	0.09996543771093595	0.005904776528644796	-0.11304197198606435	-0.10383995459553269	-0.1824668648713955	0.3303979726696982	-0.07303009135675273	-0.03495500923304201	-0.0973698264158435	0.25939660222795624	-0.08611652978953308	-0.03070481507327281	0.06879960820132704	0.3512802619571636	-0.0240102128613855	0.11239376275918256	-0.002846882289495683	-0.19211981319448168	0.1610759026728742	0.3042426552791597	-0.26443425743010734	-0.04699676285797967	-0.047636134664237405	0.27318447375275173	0.22101387983780615	0.10514493851727201	0.1070787466405681	-0.11286048553752005	0.17570132654681067	-0.3505287455043212	-0.055757025665152185	0.13193928530523266	0.1249176425214244	-0.01840383531531716	-0.013732894240316183	0.006273963528073282	0.10147209293689266	-0.06711094244267284	0.29813453864616424	0.15206363242663237	0.16175137022396555	-0.10086034049692193	0.02792984381143609	0.3005269771365109	-0.08586222258106277	-0.00857941966274667	0.24292142354125165	0.18868553359695825	0.23062845707636592	-0.05925020006623826	0.3091228472440526	0.14289473453914792	0.13041566104089922	-0.11397469705931325	0.054968060550754226	0.3612711157090938	-0.09111476697300017	0.22465771160955186	0.023929361659644183	0.24325430599570363	0.008052289329911068	-0.02455504050026833	0.0034622518994729336	0.05558586360203746	0.2780134835983067	-0.2598636534435558	0.18267677559313547	0.10525873189583045	0.037679875374115795	0.1273820387567771	0.10584976670784489	-0.2039830372000644	-0.061049271111002494	-0.047816297172316787	0.13559669706485383	-0.17231198668742279	0.12296833131939301	0.07250742952941004	0.1612548905174055	0.1926727310202183	0.12027992849135939	0.2341511607978669	0.4380432978401782	0.04809705298190989	0.1584240328342546	0.2267321819516514	0.04864949845529656	0.27351174715929466	0.11978546556699851	0.3765097428740136	0.141253996424187	-0.2112697963260866	-0.2537441623275538
Gide_Cell_2019.PD44.ar.960	0.17090720811046617	0.2184348734647061	0.3537016021605157	0.3179377321619795	0.18255278185436108	0.16023437019254289	0.11468164436510253	-0.027670988370588886	-0.0391077727876339	-0.0024337260346580093	-0.0038776636242006625	0.311179653361208	0.061941236098620706	-0.2429903014805905	-0.269370855836392	-0.25189264403044714	0.16150094298356352	0.04424612350060885	0.047931602679841256	0.15627702152455364	0.2131311326177171	0.23871288237322788	-0.04318414755292155	0.05434589945008365	0.21245010701994937	-0.006496167387442719	0.3104196637574898	0.4074852991520503	0.2526397739247168	0.40796920191969327	0.11529042225332212	0.11748997331379275	0.13888008977664137	0.2677888460247601	0.3790961002208723	-0.007820490710888922	0.09036971794236176	-0.039249215924469796	0.3458072861917457	0.19118497279829422	0.30640878163366914	-0.19839218346635987	0.2626631469632371	-0.019253290467168335	0.4534864995437221	0.1276945765414126	0.4655644425358312	-0.10250373510911007	0.29624381830082475	0.05536794470611252	0.049492726394331436	0.28840783146481686	0.4049260511949779	-0.04022999194751666	0.06808368305159092	0.2185526798727109	0.4079495442934263	0.29885381256009114	0.17291986240027016	0.11815106597108663	0.1275715617468394	0.050327294824266025	-0.13983573997530732	0.013967165560092091	0.36052426132563314	0.07147684721046878	0.13338175695326893	-0.004825248591627981	0.1691223225492688	0.19825441385237982	0.1831931830389515	0.3680158559297507	0.3320622701252248	0.17183113429208424	0.1600339696928049	0.2983290036159397	0.26204984152753785	0.22646771080232989	-0.053045274832372404	0.27553573363714995	0.4608253077746883	0.09459962101602636	0.23108628477804147	0.44371337131722155	0.25512061648088946	0.2730786747200575	-0.17867923984288694	0.1628106715336303	0.38973129599327605	0.03000260969895123	0.2671825195494544	0.16455118264878593	0.3243371332395395	0.03365009624633984	0.2220831504306113	0.05445930568342245	0.02388483868942808	0.32565631402161116	-0.05582693649685972	0.19255871098470034	0.08196119995791759	0.2720528860139322	0.33474689999463203	0.1787253005228448	0.15497342852541737	0.11638169475254846	-0.034674408193752546	0.15586945265594043	0.030543775833378046	0.2917442984768154	0.25048157065848603	0.23720612472294478	0.3108834757398626	0.11058001221674667	0.22870752773216085	0.45635033723100976	0.07257501744591763	0.08516876688964244	0.3351790782410596	0.31646875801916535	0.27803369218619695	0.23353079043646463	0.4680873906275162	0.27968870922994193	0.07698760508830764	0.007729883514949833
Gide_Cell_2019.PD45.ar.961	0.1330094659100885	0.17620730743751023	0.34554212378864707	0.29658115437172944	0.1729931198720926	0.14503603560226555	0.0788004825466572	-0.0475290391453142	-0.05219758817007421	-0.06397108544310232	-0.032485785804229984	0.24432506070086157	0.06220206698655695	-0.25809057260145657	-0.27494188506180645	-0.2669563151877841	0.1440148441020776	0.037694330130347356	0.062463194830777495	0.15869686279908365	0.18723623706954276	0.2617248199850198	0.009652042759437617	0.0017858167846752117	0.20974549790749233	-0.02836820699793141	0.2748986289557996	0.37812691002192667	0.2615157897034795	0.41330950238679454	0.10552139678549521	0.10496971086988743	0.13827178247153427	0.29185036878575615	0.34047668831893796	0.009586654756440077	-0.00666558755594344	-0.051835615458034646	0.2907784550766533	0.11202561592341581	0.20192265820906483	-0.1885613029749715	0.22573369977058816	0.0012917433792021388	0.4601964678726716	0.13171376776602076	0.4900424069998389	-0.09935424035214875	0.2540960808057796	0.0025625399031880105	0.04101132642653922	0.3028071662828869	0.3909461911749141	-0.02103537006097449	0.056014591535917174	0.18222407861159454	0.33701979535288545	0.2623033575952351	0.1601819373518394	0.030447866897529662	0.1290182323584435	0.057705567488121966	-0.08739062751623812	-0.07371025329654694	0.3575997385745768	0.07216447990316734	0.11488518924770003	-0.03087694833145288	0.029121008374238963	0.17543772438426986	0.13803723776666804	0.34598226169692675	0.31516518363712265	0.14424206235655898	0.08320440724683502	0.2511839141775833	0.24625952900064815	0.19771436366389666	-0.06986573375471905	0.2677188311765611	0.4759319500279136	0.08001811799368666	0.17381901238020298	0.4310895711513403	0.25796574722321974	0.2827439190411692	-0.09835661043518874	0.30624295453325456	0.3947749681215998	-0.007270862274371718	0.2686209392644369	0.16537354889969497	0.28850784898349424	0.04195904174342933	0.07734354926589343	0.04337190743834916	0.027430666884120644	0.30239269621044107	-0.12867035267593532	0.22735713818031525	0.07446152624326279	0.23791791127590373	0.20843845617048692	0.174141357489572	0.09195340597992377	0.08694897409194026	-0.017180660454299498	0.15460302679984977	-0.2704385635299802	0.27557424523203344	0.21181442581547907	0.1971683152115557	0.30183651242104326	0.08486446680750377	0.21900020717553442	0.48142658978394437	-0.010682269579687601	0.07699419212295752	0.37208234439190996	0.26018030569824463	0.26271446622728317	0.18796287613322957	0.491491760158892	0.30953545822801043	0.005469084269900104	-0.19179773471469214
Gide_Cell_2019.PD46.ar.962	0.13927636133401577	0.1551609915907234	0.31397763572369003	0.3283577908325983	0.12813905051526644	0.12477677557316853	0.14769818719798852	-0.05537658184993158	-0.05132089161132909	0.05116931115357151	-0.048302457973227124	0.23985797867034067	0.03563684742125992	-0.2547640907014425	-0.25879901700258834	-0.25989951408579903	0.13213105459498156	0.06136682752300759	0.05435548205173907	0.1415717377014853	0.1764385998809458	0.24608191019237727	-0.10627608090229883	0.038176639189738515	0.14018075739459004	-0.03574291811872087	0.19817784679738962	0.24225341551931	0.27502742498568566	0.39717651889987643	0.07475389403987226	0.02856176178965048	0.09192781895654561	0.2754470563734871	0.16837652185489166	-0.0853993309044165	-0.06377054696345477	-0.0055958975812533075	0.303672185548365	0.007830383003628682	0.0744316841743723	-0.10123769650765146	0.2371500242533364	-0.1106428611431367	0.33217027215631545	0.09597161512125359	0.4490847603199312	-0.06920897328818591	0.17005000844337972	-0.0034543220746459788	8.051961994739369e-4	0.28000767414618805	0.3357764013686799	-0.08880713869249439	0.012504891904151516	0.014026804430147269	0.2725081587986656	0.2309951140008775	0.11936026116318793	0.19856031255154685	0.043395079630956006	0.04517032252531835	-0.1896505448494283	-0.13501554188141618	0.2606051097460391	0.06497150469329371	3.120917226853392e-4	-0.004362156912396119	0.003298073757224237	0.1334677456347727	0.059585975015678944	0.29043370355625575	0.2540485354451491	0.2031694584426504	0.07176339542814038	0.14673920220801986	0.28004840389964675	0.06920882041079107	-0.053863819919544836	0.2555187969697524	0.4083389814824407	0.07974175289982574	0.10029901553003885	0.3948702677998901	0.21616394965831431	0.24688113219346042	-0.12999424626508602	0.1950185195125879	0.3764479995756254	-0.0023692095601782694	0.23353997393697037	0.08165034777413983	0.27338679521125636	0.022431463414755444	0.04072232707668962	0.0062909123985389484	0.05368631309702182	0.2911425635828825	-0.16286435128026197	0.18340355055545893	0.08044784504425306	0.1120719303084871	0.060711793440335	0.163388560836202	-0.05910140104138712	0.03241871594529917	-0.032047492256259066	0.15329041707409097	-0.14890761715604706	0.27990757162864444	0.14461577350098073	0.18002089369910912	0.24725934744304068	0.137458881160167	0.24663668526779522	0.4667013369382615	-0.038864136561275395	0.0601609012337248	0.2955022481608818	0.16327262820746272	0.2762259658200969	0.1638802176317474	0.481399967792152	0.2880569330085528	-0.031013190448689887	-0.24676579526544637
Gide_Cell_2019.PD47.ar.964	0.10789293608362775	0.15052387045586252	0.31736748744535326	0.3250226039480607	0.13404880172388361	0.14410953093607254	0.10513229172327081	-0.041286051409390796	-0.03595364567392204	-0.03619751321121902	-0.013665373101142263	0.21169129949204438	0.06089848556735304	-0.26082573220645855	-0.2565915047414803	-0.25151892630561234	0.12752257096487954	0.035353479079832564	0.05694170515549511	0.1480761650098421	0.16810337736410924	0.17441970428626094	-0.01863401427966081	0.011575747931147354	0.18211059248036537	0.035815198513615	0.2861111730688993	0.3171996850081861	0.17812213481278494	0.40406834759135574	0.10009352813447914	0.085195866605744	0.12996028392155218	0.20124844869458838	0.26569071023099783	-0.013395779217294294	-0.050130381550141045	0.04363617787240836	0.3226296649179264	0.05993528971402561	0.11115660566026006	-0.17385714966542767	0.2529288793764869	-0.056280766453170816	0.38225347576359436	0.08128182043847315	0.5001878791132105	0.01553784577872857	0.2653685485623565	-0.015751894216786366	0.14015781845509687	0.22879541661644448	0.45674746235092334	-0.007856196246867439	-0.006282889227934517	0.1115830989156746	0.4170738785690383	0.22280145810413945	0.1378118982185902	0.07315780643194986	0.09950001224276192	0.17584618312756306	-0.18422889043963708	-0.039385522499680026	0.3500617708144243	0.0719251005156862	0.1564752541631162	0.003425564073240386	-0.010193326654343209	0.17191884647759537	0.12707526392139662	0.3050813701558842	0.3403195342317733	0.16121872500730655	0.14494002414588433	0.2213271559602594	0.26131701502901206	0.1827053261004976	0.06672705040787887	0.2524377837713954	0.4427735555840447	0.21080828206581265	0.24302719238014328	0.4605183928026772	0.2940254240988667	0.23341291535896994	-0.09970506157399917	0.04648666058296201	0.3837751811239414	-0.049185387365699655	0.24924987760554682	0.12394437992869728	0.34322524255600967	0.07833388646063852	0.06259909922896381	0.036873790959601735	0.05981197791787299	0.3124522504216755	-0.11439154007193093	0.21579795120024586	0.09397647333496693	0.22987394663996316	0.3985721187395995	0.24838360556314928	-0.005529013903054347	0.024004924581373748	-0.033636963377797716	0.1651290926953522	-0.18498040689247944	0.3013673716632546	0.23363313080089929	0.19575685656957895	0.3762310024502649	0.10278835763934914	0.24185721167128788	0.4621075595616743	0.09877073380213645	0.1422743743437873	0.3668118441289371	0.24282417425369185	0.2785207528917771	0.1795225348728984	0.5013688335391057	0.2347553915979081	0.027610892493055553	-0.2871866444790381
Gide_Cell_2019.PD48.ar.966	0.19404999391225047	0.21318363540463472	0.37015541865580903	0.32689042667547746	0.1998659906055595	0.1472687458775526	0.1325225285984353	-0.049344684892446214	-0.03276019204621988	0.016174313903218027	-0.027302834444633686	0.29631378044083617	0.08516519082036746	-0.2629954398695481	-0.29540473736493855	-0.284752017008711	0.17986296542863375	0.04836886087790212	0.06383084515540441	0.16607939802781424	0.2397417291100347	0.3789944724565841	-0.007716775619883443	0.08217554851434351	0.24468788582706422	-0.009244469592718636	0.29783045869829233	0.3809721153466445	0.3749916985306928	0.41115875931680085	0.11587136942849768	0.2036551805933249	0.16033923634109012	0.3906546587572653	0.34851653718241926	0.07205889864700218	0.07485670545855952	0.21210022599913	0.3338749163413996	0.16418566138853938	0.2677685541985895	0.06453647429183806	0.21662508650480103	0.0235883730287822	0.44199903376456057	0.11658913747709777	0.45128562993182675	-0.1088691552354245	0.2958832686005194	0.025898482105865473	0.17735788287079293	0.38487427123687484	0.4059048505706291	0.06401553029734917	0.09519123093054255	0.16008992137967898	0.3480426742995121	0.29548972389688893	0.17328819066481138	0.14734845783324557	0.2259335594218146	0.02809638193130693	-0.06232218583928287	-0.07805182901377111	0.334142322793441	0.042583357114506205	0.08306506935628251	-0.021876935392753732	0.10755101841973616	0.19043968371488815	0.1929531926498096	0.3427395094455076	0.3065704075668192	0.18695640194946084	0.23687808447307881	0.26987462481923713	0.2796776985323876	0.1852534224105534	-0.0013766770780914343	0.30037984469744144	0.4590069729425865	0.06327989978261947	0.18381708125983903	0.4217419037861088	0.1892440609876414	0.3475222380502609	-0.21277490484825748	0.35535992270116484	0.3925360653393689	0.08912852590107322	0.2633130306752448	0.16359694239397451	0.28611273027963174	0.04031811583126098	0.1740634921667759	0.08854821904567503	0.01654031378651084	0.3056839368007007	-0.10913092490203442	0.2194834967017413	0.07366497971586752	0.27612914161843316	0.4790380589403618	0.15084405463633224	0.1006495249342423	0.1633872826701994	-0.038305439437732666	0.16481031086333345	0.06468409469107303	0.38361856283719054	0.28330671153083004	0.2187162106178799	0.3296721390025829	0.1414693030389945	0.24687661502843672	0.4814101708152801	0.04385635299801388	0.09316268863487015	0.35436836111368786	0.28369818050898216	0.2924927370485725	0.23305795353271563	0.475817274142466	0.39709915389101774	0.11154839768153141	-0.015996564496215625
Gide_Cell_2019.PD49.ar.967	0.1146812142579625	0.11738900402423397	0.27833889560596137	0.3182293300141373	0.08255783829982566	0.09701545145307854	0.11543164194558025	-0.0736528160849009	-0.06126249740515956	0.01751915682314625	-0.05624863714702836	0.18293247241391372	0.02096927754374764	-0.25909697807454407	-0.2491696425545024	-0.25385836213915464	0.12557432268978547	0.05225205183152631	0.0569068320127924	0.14135919856569953	0.1670481387033457	0.087926629034543	-0.0933552025975966	0.028973614976405288	0.06504845558430872	-0.06287531965125967	0.14184316205838443	0.14130560310504212	0.08608471800854693	0.39871020485440806	0.06092626901817993	-0.046236857947193566	0.08043345237646843	0.1132041530272071	0.051888224421972204	-0.12963056119151858	-0.10945469491897873	-0.05335989634924776	0.3237746385396143	-0.07034354240542466	-0.04131857294426343	0.0013286936288883714	0.17764287303121332	-0.11099457812632181	0.17343926136668636	0.07382802496231924	0.43689945783455897	-0.07286476462480868	0.14311447153525395	-0.013391853063646878	-0.07015942884749582	0.15607539614202937	0.3078675817727721	-0.15516539895053408	-0.044450358719544836	-0.06520899147294111	0.28772443457081026	0.2006737549064633	0.09218094635610352	0.17200915669440714	-0.024077673320910986	0.06577264724931763	-0.2525632079016587	-0.10169454713419719	0.19137618029857426	0.060017639438463936	-0.03155568659829981	-0.012327859343643657	-0.04394795174881752	0.10575440810099875	-0.008435819802982138	0.3035976872206061	0.2054672970581987	0.20188275753238308	-0.021451203430586308	0.0688659864564442	0.29099957038909763	-0.01915726235767389	-0.024390707878936997	0.24314298309820806	0.3302205678171828	0.09444554085288577	0.03684118899680485	0.36695769731162065	0.18532033544559956	0.15553905694635103	-0.24605022716281727	0.0033818240377905154	0.380183428000347	-0.051726118979931006	0.2184716560857146	0.052641051245995905	0.275385506180164	0.01689659464593562	-0.042372571660406186	0.008249501048861681	0.06955126534501595	0.271404584833264	-0.24456492565355087	0.16666936079756378	0.06935490209888295	0.05449187145150367	0.16409898545278856	0.1299048698431465	-0.17064791454184336	-0.021184933177282577	-0.037121662908704056	0.14645377424611197	-0.05239143271243755	0.21032495554438263	0.11481525264381752	0.15968036157689933	0.2008576372680904	0.13357714618828295	0.24449584083117418	0.4585209511252618	0.007300445541897086	0.07164379090225838	0.2827951671610723	0.08356203529101013	0.2722597192561965	0.15575752170662707	0.4732406463041494	0.16332514277854568	-0.13717251625096488	-0.2726931128885071
Gide_Cell_2019.PD50.ar.969	0.12938413724078113	0.14576956196865803	0.29989928449791525	0.3087033661274732	0.09929796146176752	0.09238242499011615	0.14303452737408065	-0.06674759834131498	-0.06152943078586936	0.04505981079994211	-0.0568306865390602	0.25514241979852764	0.036758466946643004	-0.24908738200000582	-0.2694859735011735	-0.2610227736440799	0.13039373909765367	0.040997433096638225	0.04992156485229686	0.12922055776671787	0.18314642991316196	0.1361900876664785	-0.16073949841706356	-0.05944014459765706	0.10073132158858533	-0.050335332233604604	0.1792879076730374	0.1757920902735409	0.17455057048303182	0.39640640946847194	0.06946123456874158	0.04122508404614959	0.1025144394381455	0.18047674387626617	0.09296626837964835	-0.07492500453763722	-0.04747564062176905	-0.04288591457826376	0.3663900829793307	-0.026737018184657044	0.0058713612070968035	3.8287075353979854e-4	0.23044233288435428	-0.0837426812013482	0.2723173546620859	0.07192461261359573	0.44532717805571953	-0.10173734839143614	0.20181120721520343	-0.0016849418686560318	0.17317086263352838	0.20957096908692022	0.40212729201624475	-0.0057954868866051945	0.031187987905858743	-0.041105060635707666	0.35151785665727137	0.21830202581124197	0.10898471372696071	0.19805771003413256	0.04250704923790652	0.021104317497549104	-0.23017875355628323	0.06317312553019802	0.21155311129606638	0.0892173694893213	-0.004452335460495407	0.039655274977212204	0.0010528279361326505	0.11977805313180216	0.05061284603789063	0.3095372642853359	0.2176571424513215	0.21331875681204965	0.06390043017990318	0.0854719560936586	0.3120135537391293	-0.0027255550157038143	-0.07821459460852549	0.2549006855772219	0.35747614794862637	0.06313280867455451	0.08082861456437317	0.4004469999564807	0.21081735008372388	0.22734934771251397	-0.17850132787561807	0.2704385635299802	0.37788684578871873	-0.0671614692718323	0.2253121278965408	0.05275624701035037	0.2739031982403051	-0.010568358092786155	-0.03594673557878587	0.04080992789400274	0.03444030638919252	0.29211589326691123	-0.21450426753985724	0.1783185383554993	0.052787132541509386	0.07217527890729014	0.4177894680337108	0.147592729874801	-0.10950668312845561	-0.023327670918071888	-0.07831230244794282	0.14493833939136852	0.0671533630361265	0.3002007468941981	0.16717460606405488	0.16746923099926558	0.30542441543594356	0.13072436542433255	0.2422363318200494	0.4687324297908225	-0.06307370229212515	0.06800171406548582	0.40639114054113024	0.10747375524577077	0.2719623349069077	0.1567081949639205	0.4385635299801385	0.22301581773070658	0.03611411785106627	-0.1501959310752053
Gide_Cell_2019.PD52.ar.970	0.1412371615105379	0.16280158535535508	0.3204516270631603	0.3028028227585406	0.12916813492696771	0.10910705930785199	0.12721020873369784	-0.0675018886809943	-0.04393633822869739	0.014945319433711671	-0.04239610493644097	0.2483718977301331	0.03315391875072404	-0.27035464033833573	-0.2798350767231657	-0.27705353289824763	0.13499877812428204	0.05352950746051449	0.0533867093855448	0.13810932292223874	0.1820631591182213	0.24888051509926473	-0.11872567812675025	0.006917766873372851	0.1553107671238894	0.06740788533050743	0.23118603850306918	0.1795609971357935	0.2855379921339652	0.40720690565407497	0.10089829607382794	-0.005523088660320085	0.09651481726745331	0.29223592929574205	0.08179332139019158	-0.11533336937485397	-0.02086297772585845	-0.029720262424533368	0.3140909211783841	0.025065069852560542	0.04441607102038167	0.08352726347029552	0.26226782763275974	-0.0989377182939643	0.22287830801438613	0.035306817874157924	0.4686778678404638	-0.12600888085515777	0.15837105549184274	-0.012886447586313098	0.04847281120833108	0.31275377488749195	0.33878856312070177	-0.07502751842708583	0.0017071596642945566	-0.03183033352586554	0.28218016686038533	0.25164117160515503	0.10106436136004139	0.16188317485904502	0.008135561826705913	0.03613133051342791	-0.22094583713564872	-0.04354308658375765	0.2866228123150223	0.0651355487252564	-0.0029164009888084383	0.17065670035137365	-0.018457284025634603	0.14897917829042284	0.08807971484714298	0.33319269481080416	0.2909154491639268	0.19765153661646986	0.07300616699953515	0.16408326125433537	0.2685581669826143	0.039389074506455304	-0.0041021528937806315	0.2754851645212446	0.3478347899080686	0.0708732105392467	0.23784189643080664	0.41435529136252586	0.19832609734821197	0.2667961004016656	-0.1694899072149289	0.3973911643137044	0.3878547885813894	-0.0033672685903087577	0.20084368882740464	0.07360430693833432	0.2653564560313696	0.019142284404932344	0.04228107357504017	0.022970600501337618	0.013418339657870117	0.2802447024075069	-0.19700467013795694	0.21463456700868902	0.061501429774141025	0.23058736501817745	0.2620108433088195	0.16489523205089662	-0.14842449943636266	-0.006930289203690407	-0.01141710003016101	0.18237264546611462	0.23731815985828555	0.2617434080317569	0.13119136235329087	0.18896277498883995	0.2412271295987056	0.10459476219932556	0.24785643204354865	0.4821299071493246	0.011487465779161538	0.06539763393744141	0.31974531944352136	0.18701417667899273	0.28227565846988595	0.16764045031259672	0.46411508937677814	0.3072598568034111	-0.06059201221298734	-0.0843845617048687
Gide_Cell_2019.PD53.ar.971	0.17301927996968647	0.18859928505434298	0.35639264285219036	0.2813866943779457	0.19794322393931632	0.1383715641197511	0.0797154271230126	-0.0218085106395679	-0.05087852009905697	-0.06337268780078839	-0.004445391543597537	0.2771475525036779	0.08954567982376489	-0.23596647294898945	-0.2542904148585901	-0.22586924905290803	0.1403763341697346	0.028511887236159772	0.062255461719042234	0.1603998505059554	0.1821317381625712	0.11010094204023596	-0.01553409682630707	0.09237677710441565	0.17210073796671302	-0.017779174084371487	0.2682674797662536	0.3846525797077533	0.09457818293174948	0.40523766560333435	0.10581202688878916	0.099536093532626	0.14289814501704487	0.11746277027669931	0.3476618402909597	0.09311465807630946	0.14529832369303647	-0.019345201888974876	0.30928312521635204	0.1769206203883643	0.2862670227860936	-0.28468969197702443	0.22553854728929518	-0.0333442624096831	0.4349669869558216	0.15927993895153472	0.3984110794997048	-0.1347481702794726	0.2598226236548943	0.06442367969817069	0.06699232379623173	0.22018995563676855	0.3835690640848187	0.0628159389561469	0.07578842929114106	0.22176396196609388	0.32901186008177263	0.30007527999074374	0.1670087371015794	0.0414384990566307	0.11618159310559206	0.040931728619451324	0.05861828332170272	-0.22918690885550233	0.36521082301372726	0.11229082537971001	0.14875282707083431	0.016135955627781966	0.1299137658434451	0.18635704950143694	0.14376618715077522	0.38210374195535624	0.28344513710223773	0.1259978598224904	0.11979621412636897	0.28043988574917855	0.25420633325947006	0.23029397350134012	-0.026459033646701897	0.24372123187952968	0.40900752039541416	0.12882574402083868	0.16709607919715858	0.410807590389887	0.2167121916561062	0.2537247469278386	-0.1607754822072813	-0.15126952600783722	0.3856132374625082	0.03253168897780259	0.28579042068737764	0.13517185387314645	0.2727060472120889	0.024111704444780863	0.17146017094838614	0.02264523074914749	0.03661292429822072	0.300961254512021	-0.14515003489183526	0.23772474540260968	0.12055093402159087	0.3317287732116715	0.397176445327178	0.1015936388443592	0.01084330881958237	0.13250061421699333	0.0033359770315599955	0.12684215995544204	-0.3233131139621021	0.2761691820574357	0.22108350691003809	0.21005044062006586	0.30862635582353426	0.11615712560633876	0.19739562340914113	0.48490753091641736	-0.06425465671802028	0.12420781089329173	0.38813411392592567	0.27370720500063284	0.24424691460858497	0.15434705066447768	0.3826292339900156	0.1851799272250418	0.0316935234484607	0.09163132750013424
